mission,mss_id,tm_id,roi_id
L4,LANDSAT/LT04/C02/T2/LT04_048026_19821227,LANDSAT/LM04/C02/T2/LM04_048026_19821227,ROI_6637
L4,LANDSAT/LT04/C02/T2/LT04_046030_19900423,LANDSAT/LM04/C02/T2/LM04_046030_19900423,ROI_6641
L4,LANDSAT/LT04/C02/T2/LT04_020047_19891007,LANDSAT/LM04/C02/T2/LM04_020047_19891007,ROI_6680
L4,LANDSAT/LT04/C02/T2/LT04_020047_19900228,LANDSAT/LM04/C02/T2/LM04_020047_19900228,ROI_6680
L4,LANDSAT/LT04/C02/T2/LT04_020047_19891007,LANDSAT/LM04/C02/T2/LM04_020047_19891007,ROI_6681
L4,LANDSAT/LT04/C02/T2/LT04_020047_19900228,LANDSAT/LM04/C02/T2/LM04_020047_19900228,ROI_6681
L4,LANDSAT/LT04/C02/T2/LT04_019047_19891117,LANDSAT/LM04/C02/T2/LM04_019047_19891117,ROI_6683
L4,LANDSAT/LT04/C02/T2/LT04_019047_19891203,LANDSAT/LM04/C02/T2/LM04_019047_19891203,ROI_6683
L4,LANDSAT/LT04/C02/T2/LT04_017050_19881218,LANDSAT/LM04/C02/T2/LM04_017050_19881218,ROI_6686
L4,LANDSAT/LT04/C02/T2/LT04_017050_19881218,LANDSAT/LM04/C02/T2/LM04_017050_19881218,ROI_6687
L4,LANDSAT/LT04/C02/T2/LT04_017050_19881218,LANDSAT/LM04/C02/T2/LM04_017050_19881218,ROI_6688
L4,LANDSAT/LT04/C02/T2/LT04_029029_19821222,LANDSAT/LM04/C02/T2/LM04_029029_19821222,ROI_6895
L4,LANDSAT/LT04/C02/T2/LT04_029029_19830107,LANDSAT/LM04/C02/T2/LM04_029029_19830107,ROI_6895
L4,LANDSAT/LT04/C02/T2/LT04_029029_19830123,LANDSAT/LM04/C02/T2/LM04_029029_19830123,ROI_6895
L4,LANDSAT/LT04/C02/T2/LT04_029029_19830208,LANDSAT/LM04/C02/T2/LM04_029029_19830208,ROI_6895
L4,LANDSAT/LT04/C02/T2/LT04_030029_19821229,LANDSAT/LM04/C02/T2/LM04_030029_19821229,ROI_6895
L4,LANDSAT/LT04/C02/T2/LT04_037027_19821230,LANDSAT/LM04/C02/T2/LM04_037027_19821230,ROI_6908
L4,LANDSAT/LT04/C02/T2/LT04_045024_19821120,LANDSAT/LM04/C02/T2/LM04_045024_19821120,ROI_6922
L4,LANDSAT/LT04/C02/T2/LT04_045024_19821222,LANDSAT/LM04/C02/T2/LM04_045024_19821222,ROI_6922
L4,LANDSAT/LT04/C02/T2/LT04_046023_19821127,LANDSAT/LM04/C02/T2/LM04_046023_19821127,ROI_6922
L4,LANDSAT/LT04/C02/T2/LT04_046023_19830130,LANDSAT/LM04/C02/T2/LM04_046023_19830130,ROI_6922
L4,LANDSAT/LT04/C02/T2/LT04_046026_19821213,LANDSAT/LM04/C02/T2/LM04_046026_19821213,ROI_6928
L4,LANDSAT/LT04/C02/T2/LT04_046026_19830130,LANDSAT/LM04/C02/T2/LM04_046026_19830130,ROI_6928
L4,LANDSAT/LT04/C02/T2/LT04_047025_19830105,LANDSAT/LM04/C02/T2/LM04_047025_19830105,ROI_6928
L4,LANDSAT/LT04/C02/T2/LT04_047026_19821204,LANDSAT/LM04/C02/T2/LM04_047026_19821204,ROI_6928
L4,LANDSAT/LT04/C02/T2/LT04_047026_19821220,LANDSAT/LM04/C02/T2/LM04_047026_19821220,ROI_6928
L4,LANDSAT/LT04/C02/T2/LT04_047026_19830105,LANDSAT/LM04/C02/T2/LM04_047026_19830105,ROI_6928
L4,LANDSAT/LT04/C02/T2/LT04_046026_19830130,LANDSAT/LM04/C02/T2/LM04_046026_19830130,ROI_6932
L4,LANDSAT/LT04/C02/T2/LT04_046027_19821127,LANDSAT/LM04/C02/T2/LM04_046027_19821127,ROI_6932
L4,LANDSAT/LT04/C02/T2/LT04_047026_19821220,LANDSAT/LM04/C02/T2/LM04_047026_19821220,ROI_6932
L4,LANDSAT/LT04/C02/T2/LT04_076016_19920820,LANDSAT/LM04/C02/T2/LM04_076016_19920820,ROI_6953
L4,LANDSAT/LT04/C02/T2/LT04_077016_19920811,LANDSAT/LM04/C02/T2/LM04_077016_19920811,ROI_6953
L4,LANDSAT/LT04/C02/T2/LT04_032023_19821211,LANDSAT/LM04/C02/T2/LM04_032023_19821211,ROI_6970
L4,LANDSAT/LT04/C02/T2/LT04_032023_19830128,LANDSAT/LM04/C02/T2/LM04_032023_19830128,ROI_6970
L4,LANDSAT/LT04/C02/T2/LT04_033023_19830119,LANDSAT/LM04/C02/T2/LM04_033023_19830119,ROI_6970
L4,LANDSAT/LT04/C02/T2/LT04_037022_19821128,LANDSAT/LM04/C02/T2/LM04_037022_19821128,ROI_6974
L4,LANDSAT/LT04/C02/T2/LT04_037022_19821214,LANDSAT/LM04/C02/T2/LM04_037022_19821214,ROI_6974
L4,LANDSAT/LT04/C02/T2/LT04_037022_19830131,LANDSAT/LM04/C02/T2/LM04_037022_19830131,ROI_6974
L4,LANDSAT/LT04/C02/T2/LT04_038022_19821205,LANDSAT/LM04/C02/T2/LM04_038022_19821205,ROI_6974
L4,LANDSAT/LT04/C02/T2/LT04_038022_19830106,LANDSAT/LM04/C02/T2/LM04_038022_19830106,ROI_6974
L4,LANDSAT/LT04/C02/T2/LT04_020030_19821121,LANDSAT/LM04/C02/T2/LM04_020030_19821121,ROI_6987
L4,LANDSAT/LT04/C02/T2/LT04_020030_19830108,LANDSAT/LM04/C02/T2/LM04_020030_19830108,ROI_6987
L4,LANDSAT/LT04/C02/T2/LT04_020030_19840315,LANDSAT/LM04/C02/T2/LM04_020030_19840315,ROI_6987
L4,LANDSAT/LT04/C02/T2/LT04_020030_19920524,LANDSAT/LM04/C02/T2/LM04_020030_19920524,ROI_6987
L4,LANDSAT/LT04/C02/T2/LT04_015035_19830206,LANDSAT/LM04/C02/T2/LM04_015035_19830206,ROI_6997
L4,LANDSAT/LT04/C02/T2/LT04_174056_19880925,LANDSAT/LM04/C02/T2/LM04_174056_19880925,ROI_7445
L4,LANDSAT/LT04/C02/T2/LT04_167076_19890303,LANDSAT/LM04/C02/T2/LM04_167076_19890303,ROI_7640
L4,LANDSAT/LT04/C02/T2/LT04_167077_19890303,LANDSAT/LM04/C02/T2/LM04_167077_19890303,ROI_7640
L4,LANDSAT/LT04/C02/T2/LT04_167075_19890303,LANDSAT/LM04/C02/T2/LM04_167075_19890303,ROI_7643
L4,LANDSAT/LT04/C02/T2/LT04_165039_19890508,LANDSAT/LM04/C02/T2/LM04_165039_19890508,ROI_8393
L4,LANDSAT/LT04/C02/T2/LT04_185027_19880618,LANDSAT/LM04/C02/T2/LM04_185027_19880618,ROI_8989
L4,LANDSAT/LT04/C02/T2/LT04_185026_19880602,LANDSAT/LM04/C02/T2/LM04_185026_19880602,ROI_8994
L4,LANDSAT/LT04/C02/T2/LT04_185026_19880720,LANDSAT/LM04/C02/T2/LM04_185026_19880720,ROI_8994
L4,LANDSAT/LT04/C02/T2/LT04_185026_19880805,LANDSAT/LM04/C02/T2/LM04_185026_19880805,ROI_8994
L4,LANDSAT/LT04/C02/T2/LT04_185026_19881125,LANDSAT/LM04/C02/T2/LM04_185026_19881125,ROI_8994
L4,LANDSAT/LT04/C02/T2/LT04_185025_19880602,LANDSAT/LM04/C02/T2/LM04_185025_19880602,ROI_8996
L4,LANDSAT/LT04/C02/T2/LT04_185025_19880618,LANDSAT/LM04/C02/T2/LM04_185025_19880618,ROI_8996
L4,LANDSAT/LT04/C02/T2/LT04_185025_19880720,LANDSAT/LM04/C02/T2/LM04_185025_19880720,ROI_8996
L4,LANDSAT/LT04/C02/T2/LT04_185025_19881125,LANDSAT/LM04/C02/T2/LM04_185025_19881125,ROI_8996
L4,LANDSAT/LT04/C02/T2/LT04_185025_19890605,LANDSAT/LM04/C02/T2/LM04_185025_19890605,ROI_8996
L4,LANDSAT/LT04/C02/T2/LT04_185025_19891011,LANDSAT/LM04/C02/T2/LM04_185025_19891011,ROI_8996
L4,LANDSAT/LT04/C02/T2/LT04_187021_19890619,LANDSAT/LM04/C02/T2/LM04_187021_19890619,ROI_9009
L4,LANDSAT/LT04/C02/T2/LT04_185023_19880602,LANDSAT/LM04/C02/T2/LM04_185023_19880602,ROI_9103
L4,LANDSAT/LT04/C02/T2/LT04_185023_19880618,LANDSAT/LM04/C02/T2/LM04_185023_19880618,ROI_9103
L4,LANDSAT/LT04/C02/T2/LT04_185023_19881125,LANDSAT/LM04/C02/T2/LM04_185023_19881125,ROI_9103
L4,LANDSAT/LT04/C02/T2/LT04_185023_19890605,LANDSAT/LM04/C02/T2/LM04_185023_19890605,ROI_9103
L4,LANDSAT/LT04/C02/T2/LT04_185023_19891011,LANDSAT/LM04/C02/T2/LM04_185023_19891011,ROI_9103
L4,LANDSAT/LT04/C02/T2/LT04_187028_19920713,LANDSAT/LM04/C02/T2/LM04_187028_19920713,ROI_9112
L4,LANDSAT/LT04/C02/T2/LT04_181027_19880419,LANDSAT/LM04/C02/T2/LM04_181027_19880419,ROI_9119
L4,LANDSAT/LT04/C02/T2/LT04_181027_19881129,LANDSAT/LM04/C02/T2/LM04_181027_19881129,ROI_9119
L4,LANDSAT/LT04/C02/T2/LT04_181027_19920601,LANDSAT/LM04/C02/T2/LM04_181027_19920601,ROI_9119
L4,LANDSAT/LT04/C02/T2/LT04_182023_19890107,LANDSAT/LM04/C02/T2/LM04_182023_19890107,ROI_9124
L4,LANDSAT/LT04/C02/T2/LT04_183023_19880604,LANDSAT/LM04/C02/T2/LM04_183023_19880604,ROI_9124
L4,LANDSAT/LT04/C02/T2/LT04_183023_19880620,LANDSAT/LM04/C02/T2/LM04_183023_19880620,ROI_9124
L4,LANDSAT/LT04/C02/T2/LT04_183023_19880722,LANDSAT/LM04/C02/T2/LM04_183023_19880722,ROI_9124
L4,LANDSAT/LT04/C02/T2/LT04_183023_19890911,LANDSAT/LM04/C02/T2/LM04_183023_19890911,ROI_9124
L4,LANDSAT/LT04/C02/T2/LT04_185020_19880618,LANDSAT/LM04/C02/T2/LM04_185020_19880618,ROI_9132
L4,LANDSAT/LT04/C02/T2/LT04_185020_19881125,LANDSAT/LM04/C02/T2/LM04_185020_19881125,ROI_9132
L4,LANDSAT/LT04/C02/T2/LT04_185020_19891011,LANDSAT/LM04/C02/T2/LM04_185020_19891011,ROI_9132
L4,LANDSAT/LT04/C02/T2/LT04_182022_19890107,LANDSAT/LM04/C02/T2/LM04_182022_19890107,ROI_9149
L4,LANDSAT/LT04/C02/T2/LT04_183022_19880604,LANDSAT/LM04/C02/T2/LM04_183022_19880604,ROI_9149
L4,LANDSAT/LT04/C02/T2/LT04_183022_19880620,LANDSAT/LM04/C02/T2/LM04_183022_19880620,ROI_9149
L4,LANDSAT/LT04/C02/T2/LT04_183022_19890911,LANDSAT/LM04/C02/T2/LM04_183022_19890911,ROI_9149
L4,LANDSAT/LT04/C02/T2/LT04_181021_19880809,LANDSAT/LM04/C02/T2/LM04_181021_19880809,ROI_9154
L4,LANDSAT/LT04/C02/T2/LT04_181021_19880910,LANDSAT/LM04/C02/T2/LM04_181021_19880910,ROI_9154
L4,LANDSAT/LT04/C02/T2/LT04_181021_19881129,LANDSAT/LM04/C02/T2/LM04_181021_19881129,ROI_9154
L4,LANDSAT/LT04/C02/T2/LT04_183018_19880706,LANDSAT/LM04/C02/T2/LM04_183018_19880706,ROI_9164
L4,LANDSAT/LT04/C02/T2/LT04_183018_19880823,LANDSAT/LM04/C02/T2/LM04_183018_19880823,ROI_9164
L4,LANDSAT/LT04/C02/T2/LT04_183018_19881127,LANDSAT/LM04/C02/T2/LM04_183018_19881127,ROI_9164
L4,LANDSAT/LT04/C02/T2/LT04_180022_19890618,LANDSAT/LM04/C02/T2/LM04_180022_19890618,ROI_9168
L4,LANDSAT/LT04/C02/T2/LT04_181022_19880622,LANDSAT/LM04/C02/T2/LM04_181022_19880622,ROI_9168
L4,LANDSAT/LT04/C02/T2/LT04_181022_19880809,LANDSAT/LM04/C02/T2/LM04_181022_19880809,ROI_9168
L4,LANDSAT/LT04/C02/T2/LT04_181022_19880910,LANDSAT/LM04/C02/T2/LM04_181022_19880910,ROI_9168
L4,LANDSAT/LT04/C02/T2/LT04_181022_19881129,LANDSAT/LM04/C02/T2/LM04_181022_19881129,ROI_9168
L4,LANDSAT/LT04/C02/T2/LT04_177027_19880712,LANDSAT/LM04/C02/T2/LM04_177027_19880712,ROI_9184
L4,LANDSAT/LT04/C02/T2/LT04_177027_19880829,LANDSAT/LM04/C02/T2/LM04_177027_19880829,ROI_9184
L4,LANDSAT/LT04/C02/T2/LT04_177027_19881117,LANDSAT/LM04/C02/T2/LM04_177027_19881117,ROI_9184
L4,LANDSAT/LT04/C02/T2/LT04_179023_19880912,LANDSAT/LM04/C02/T2/LM04_179023_19880912,ROI_9189
L4,LANDSAT/LT04/C02/T2/LT04_179020_19880710,LANDSAT/LM04/C02/T2/LM04_179020_19880710,ROI_9196
L4,LANDSAT/LT04/C02/T2/LT04_179020_19880912,LANDSAT/LM04/C02/T2/LM04_179020_19880912,ROI_9196
L4,LANDSAT/LT04/C02/T2/LT04_181019_19880708,LANDSAT/LM04/C02/T2/LM04_181019_19880708,ROI_9197
L4,LANDSAT/LT04/C02/T2/LT04_181019_19880809,LANDSAT/LM04/C02/T2/LM04_181019_19880809,ROI_9197
L4,LANDSAT/LT04/C02/T2/LT04_181020_19880708,LANDSAT/LM04/C02/T2/LM04_181020_19880708,ROI_9197
L4,LANDSAT/LT04/C02/T2/LT04_181020_19881129,LANDSAT/LM04/C02/T2/LM04_181020_19881129,ROI_9197
L4,LANDSAT/LT04/C02/T2/LT04_175028_19890530,LANDSAT/LM04/C02/T2/LM04_175028_19890530,ROI_9223
L4,LANDSAT/LT04/C02/T2/LT04_179019_19880811,LANDSAT/LM04/C02/T2/LM04_179019_19880811,ROI_9240
L4,LANDSAT/LT04/C02/T2/LT04_179020_19880710,LANDSAT/LM04/C02/T2/LM04_179020_19880710,ROI_9240
L4,LANDSAT/LT04/C02/T2/LT04_179020_19880912,LANDSAT/LM04/C02/T2/LM04_179020_19880912,ROI_9240
L4,LANDSAT/LT04/C02/T2/LT04_179019_19880811,LANDSAT/LM04/C02/T2/LM04_179019_19880811,ROI_9242
L4,LANDSAT/LT04/C02/T2/LT04_179018_19880624,LANDSAT/LM04/C02/T2/LM04_179018_19880624,ROI_9251
L4,LANDSAT/LT04/C02/T2/LT04_179018_19880710,LANDSAT/LM04/C02/T2/LM04_179018_19880710,ROI_9251
L4,LANDSAT/LT04/C02/T2/LT04_179018_19880912,LANDSAT/LM04/C02/T2/LM04_179018_19880912,ROI_9251
L4,LANDSAT/LT04/C02/T2/LT04_176022_19890521,LANDSAT/LM04/C02/T2/LM04_176022_19890521,ROI_9257
L4,LANDSAT/LT04/C02/T2/LT04_177021_19880829,LANDSAT/LM04/C02/T2/LM04_177021_19880829,ROI_9257
L4,LANDSAT/LT04/C02/T2/LT04_177021_19880914,LANDSAT/LM04/C02/T2/LM04_177021_19880914,ROI_9257
L4,LANDSAT/LT04/C02/T2/LT04_177021_19881117,LANDSAT/LM04/C02/T2/LM04_177021_19881117,ROI_9257
L4,LANDSAT/LT04/C02/T2/LT04_177021_19890221,LANDSAT/LM04/C02/T2/LM04_177021_19890221,ROI_9257
L4,LANDSAT/LT04/C02/T2/LT04_177021_19890715,LANDSAT/LM04/C02/T2/LM04_177021_19890715,ROI_9257
L4,LANDSAT/LT04/C02/T2/LT04_177021_19920707,LANDSAT/LM04/C02/T2/LM04_177021_19920707,ROI_9257
L4,LANDSAT/LT04/C02/T2/LT04_174022_19890523,LANDSAT/LM04/C02/T2/LM04_174022_19890523,ROI_9264
L4,LANDSAT/LT04/C02/T2/LT04_175022_19880628,LANDSAT/LM04/C02/T2/LM04_175022_19880628,ROI_9264
L4,LANDSAT/LT04/C02/T2/LT04_175022_19880831,LANDSAT/LM04/C02/T2/LM04_175022_19880831,ROI_9264
L4,LANDSAT/LT04/C02/T2/LT04_175022_19881103,LANDSAT/LM04/C02/T2/LM04_175022_19881103,ROI_9264
L4,LANDSAT/LT04/C02/T2/LT04_175022_19890717,LANDSAT/LM04/C02/T2/LM04_175022_19890717,ROI_9264
L4,LANDSAT/LT04/C02/T2/LT04_174021_19890523,LANDSAT/LM04/C02/T2/LM04_174021_19890523,ROI_9265
L4,LANDSAT/LT04/C02/T2/LT04_175021_19880628,LANDSAT/LM04/C02/T2/LM04_175021_19880628,ROI_9265
L4,LANDSAT/LT04/C02/T2/LT04_175021_19880815,LANDSAT/LM04/C02/T2/LM04_175021_19880815,ROI_9265
L4,LANDSAT/LT04/C02/T2/LT04_175021_19880831,LANDSAT/LM04/C02/T2/LM04_175021_19880831,ROI_9265
L4,LANDSAT/LT04/C02/T2/LT04_175021_19881103,LANDSAT/LM04/C02/T2/LM04_175021_19881103,ROI_9265
L4,LANDSAT/LT04/C02/T2/LT04_175021_19890717,LANDSAT/LM04/C02/T2/LM04_175021_19890717,ROI_9265
L4,LANDSAT/LT04/C02/T2/LT04_177016_19880914,LANDSAT/LM04/C02/T2/LM04_177016_19880914,ROI_9277
L4,LANDSAT/LT04/C02/T2/LT04_179016_19880811,LANDSAT/LM04/C02/T2/LM04_179016_19880811,ROI_9277
L4,LANDSAT/LT04/C02/T2/LT04_179016_19880827,LANDSAT/LM04/C02/T2/LM04_179016_19880827,ROI_9277
L4,LANDSAT/LT04/C02/T2/LT04_179016_19880912,LANDSAT/LM04/C02/T2/LM04_179016_19880912,ROI_9277
L4,LANDSAT/LT04/C02/T2/LT04_175019_19880612,LANDSAT/LM04/C02/T2/LM04_175019_19880612,ROI_9285
L4,LANDSAT/LT04/C02/T2/LT04_175019_19880815,LANDSAT/LM04/C02/T2/LM04_175019_19880815,ROI_9285
L4,LANDSAT/LT04/C02/T2/LT04_175019_19880831,LANDSAT/LM04/C02/T2/LM04_175019_19880831,ROI_9285
L4,LANDSAT/LT04/C02/T2/LT04_175019_19881103,LANDSAT/LM04/C02/T2/LM04_175019_19881103,ROI_9285
L4,LANDSAT/LT04/C02/T2/LT04_173021_19890719,LANDSAT/LM04/C02/T2/LM04_173021_19890719,ROI_9287
L4,LANDSAT/LT04/C02/T2/LT04_173021_19890905,LANDSAT/LM04/C02/T2/LM04_173021_19890905,ROI_9287
L4,LANDSAT/LT04/C02/T2/LT04_173021_19890719,LANDSAT/LM04/C02/T2/LM04_173021_19890719,ROI_9288
L4,LANDSAT/LT04/C02/T2/LT04_173021_19890905,LANDSAT/LM04/C02/T2/LM04_173021_19890905,ROI_9288
L4,LANDSAT/LT04/C02/T2/LT04_171021_19890721,LANDSAT/LM04/C02/T2/LM04_171021_19890721,ROI_9307
L4,LANDSAT/LT04/C02/T2/LT04_171021_19920627,LANDSAT/LM04/C02/T2/LM04_171021_19920627,ROI_9307
L4,LANDSAT/LT04/C02/T2/LT04_173017_19880614,LANDSAT/LM04/C02/T2/LM04_173017_19880614,ROI_9326
L4,LANDSAT/LT04/C02/T2/LT04_173017_19890820,LANDSAT/LM04/C02/T2/LM04_173017_19890820,ROI_9326
L4,LANDSAT/LT04/C02/T2/LT04_173017_19890905,LANDSAT/LM04/C02/T2/LM04_173017_19890905,ROI_9326
L4,LANDSAT/LT04/C02/T2/LT04_173017_19890921,LANDSAT/LM04/C02/T2/LM04_173017_19890921,ROI_9326
L4,LANDSAT/LT04/C02/T2/LT04_173016_19880614,LANDSAT/LM04/C02/T2/LM04_173016_19880614,ROI_9327
L4,LANDSAT/LT04/C02/T2/LT04_171018_19880819,LANDSAT/LM04/C02/T2/LM04_171018_19880819,ROI_9335
L4,LANDSAT/LT04/C02/T2/LT04_171018_19890806,LANDSAT/LM04/C02/T2/LM04_171018_19890806,ROI_9335
L4,LANDSAT/LT04/C02/T2/LT04_171018_19920627,LANDSAT/LM04/C02/T2/LM04_171018_19920627,ROI_9335
L4,LANDSAT/LT04/C02/T2/LT04_171018_19880819,LANDSAT/LM04/C02/T2/LM04_171018_19880819,ROI_9336
L4,LANDSAT/LT04/C02/T2/LT04_171018_19890806,LANDSAT/LM04/C02/T2/LM04_171018_19890806,ROI_9336
L4,LANDSAT/LT04/C02/T2/LT04_171018_19920627,LANDSAT/LM04/C02/T2/LM04_171018_19920627,ROI_9336
L4,LANDSAT/LT04/C02/T2/LT04_170019_19890831,LANDSAT/LM04/C02/T2/LM04_170019_19890831,ROI_9337
L4,LANDSAT/LT04/C02/T2/LT04_171019_19880819,LANDSAT/LM04/C02/T2/LM04_171019_19880819,ROI_9337
L4,LANDSAT/LT04/C02/T2/LT04_171019_19890806,LANDSAT/LM04/C02/T2/LM04_171019_19890806,ROI_9337
L4,LANDSAT/LT04/C02/T2/LT04_171019_19920627,LANDSAT/LM04/C02/T2/LM04_171019_19920627,ROI_9337
L4,LANDSAT/LT04/C02/T2/LT04_161014_19880525,LANDSAT/LM04/C02/T2/LM04_161014_19880525,ROI_9369
L4,LANDSAT/LT04/C02/T2/LT04_167018_19880908,LANDSAT/LM04/C02/T2/LM04_167018_19880908,ROI_9408
L4,LANDSAT/LT04/C02/T2/LT04_168017_19880814,LANDSAT/LM04/C02/T2/LM04_168017_19880814,ROI_9408
L4,LANDSAT/LT04/C02/T2/LT04_168018_19880814,LANDSAT/LM04/C02/T2/LM04_168018_19880814,ROI_9408
L4,LANDSAT/LT04/C02/T2/LT04_142020_19890912,LANDSAT/LM04/C02/T2/LM04_142020_19890912,ROI_9422
L4,LANDSAT/LT04/C02/T2/LT04_143014_19890903,LANDSAT/LM04/C02/T2/LM04_143014_19890903,ROI_9490
L4,LANDSAT/LT04/C02/T2/LT04_143011_19890903,LANDSAT/LM04/C02/T2/LM04_143011_19890903,ROI_9501
L4,LANDSAT/LT04/C02/T2/LT04_108036_19890525,LANDSAT/LM04/C02/T2/LM04_108036_19890525,ROI_9641
L4,LANDSAT/LT04/C02/T2/LT04_108036_19890610,LANDSAT/LM04/C02/T2/LM04_108036_19890610,ROI_9641
L4,LANDSAT/LT04/C02/T2/LT04_109036_19890313,LANDSAT/LM04/C02/T2/LM04_109036_19890313,ROI_9641
L4,LANDSAT/LT04/C02/T2/LT04_109036_19890516,LANDSAT/LM04/C02/T2/LM04_109036_19890516,ROI_9641
L4,LANDSAT/LT04/C02/T2/LT04_157013_19880411,LANDSAT/LM04/C02/T2/LM04_157013_19880411,ROI_9777
L4,LANDSAT/LT04/C02/T2/LT04_157013_19880817,LANDSAT/LM04/C02/T2/LM04_157013_19880817,ROI_9777
L4,LANDSAT/LT04/C02/T2/LT04_157013_19880918,LANDSAT/LM04/C02/T2/LM04_157013_19880918,ROI_9777
L4,LANDSAT/LT04/C02/T2/LT04_157012_19880411,LANDSAT/LM04/C02/T2/LM04_157012_19880411,ROI_9783
L4,LANDSAT/LT04/C02/T2/LT04_157012_19880614,LANDSAT/LM04/C02/T2/LM04_157012_19880614,ROI_9783
L4,LANDSAT/LT04/C02/T2/LT04_157012_19880630,LANDSAT/LM04/C02/T2/LM04_157012_19880630,ROI_9783
L4,LANDSAT/LT04/C02/T2/LT04_157012_19880817,LANDSAT/LM04/C02/T2/LM04_157012_19880817,ROI_9783
L4,LANDSAT/LT04/C02/T2/LT04_157012_19880902,LANDSAT/LM04/C02/T2/LM04_157012_19880902,ROI_9783
L4,LANDSAT/LT04/C02/T2/LT04_157012_19880918,LANDSAT/LM04/C02/T2/LM04_157012_19880918,ROI_9783
L4,LANDSAT/LT04/C02/T2/LT04_159012_19880628,LANDSAT/LM04/C02/T2/LM04_159012_19880628,ROI_9783
L4,LANDSAT/LT04/C02/T2/LT04_159012_19880815,LANDSAT/LM04/C02/T2/LM04_159012_19880815,ROI_9783
L4,LANDSAT/LT04/C02/T2/LT04_157013_19880411,LANDSAT/LM04/C02/T2/LM04_157013_19880411,ROI_9785
L4,LANDSAT/LT04/C02/T2/LT04_157013_19880817,LANDSAT/LM04/C02/T2/LM04_157013_19880817,ROI_9785
L4,LANDSAT/LT04/C02/T2/LT04_157013_19880918,LANDSAT/LM04/C02/T2/LM04_157013_19880918,ROI_9785
L4,LANDSAT/LT04/C02/T2/LT04_159013_19880815,LANDSAT/LM04/C02/T2/LM04_159013_19880815,ROI_9785
L4,LANDSAT/LT04/C02/T2/LT04_159012_19880628,LANDSAT/LM04/C02/T2/LM04_159012_19880628,ROI_9795
L4,LANDSAT/LT04/C02/T2/LT04_159012_19880815,LANDSAT/LM04/C02/T2/LM04_159012_19880815,ROI_9795
L4,LANDSAT/LT04/C02/T2/LT04_161012_19880728,LANDSAT/LM04/C02/T2/LM04_161012_19880728,ROI_9795
L4,LANDSAT/LT04/C02/T2/LT04_161012_19880813,LANDSAT/LM04/C02/T2/LM04_161012_19880813,ROI_9795
L4,LANDSAT/LT04/C02/T2/LT04_161012_19880914,LANDSAT/LM04/C02/T2/LM04_161012_19880914,ROI_9795
L4,LANDSAT/LT04/C02/T2/LT04_157008_19880630,LANDSAT/LM04/C02/T2/LM04_157008_19880630,ROI_9799
L4,LANDSAT/LT04/C02/T2/LT04_157008_19880902,LANDSAT/LM04/C02/T2/LM04_157008_19880902,ROI_9799
L4,LANDSAT/LT04/C02/T2/LT04_157008_19880918,LANDSAT/LM04/C02/T2/LM04_157008_19880918,ROI_9799
L4,LANDSAT/LT04/C02/T2/LT04_159008_19880527,LANDSAT/LM04/C02/T2/LM04_159008_19880527,ROI_9799
L4,LANDSAT/LT04/C02/T2/LT04_159008_19880628,LANDSAT/LM04/C02/T2/LM04_159008_19880628,ROI_9799
L4,LANDSAT/LT04/C02/T2/LT04_159008_19880815,LANDSAT/LM04/C02/T2/LM04_159008_19880815,ROI_9799
L4,LANDSAT/LT04/C02/T2/LT04_155006_19880531,LANDSAT/LM04/C02/T2/LM04_155006_19880531,ROI_9804
L4,LANDSAT/LT04/C02/T2/LT04_124050_19890306,LANDSAT/LM04/C02/T2/LM04_124050_19890306,ROI_10055
L4,LANDSAT/LT04/C02/T2/LT04_124050_19890306,LANDSAT/LM04/C02/T2/LM04_124050_19890306,ROI_10065
L4,LANDSAT/LT04/C02/T2/LT04_127045_19890223,LANDSAT/LM04/C02/T2/LM04_127045_19890223,ROI_10082
L4,LANDSAT/LT04/C02/T2/LT04_127045_19890311,LANDSAT/LM04/C02/T2/LM04_127045_19890311,ROI_10082
L4,LANDSAT/LT04/C02/T2/LT04_127045_19890327,LANDSAT/LM04/C02/T2/LM04_127045_19890327,ROI_10082
L4,LANDSAT/LT04/C02/T2/LT04_126046_19890320,LANDSAT/LM04/C02/T2/LM04_126046_19890320,ROI_10090
L4,LANDSAT/LT04/C02/T2/LT04_126043_19890320,LANDSAT/LM04/C02/T2/LM04_126043_19890320,ROI_10092
L4,LANDSAT/LT04/C02/T2/LT04_116049_19920829,LANDSAT/LM04/C02/T2/LM04_116049_19920829,ROI_10362
L4,LANDSAT/LT04/C02/T2/LT04_116049_19920829,LANDSAT/LM04/C02/T2/LM04_116049_19920829,ROI_10369
L4,LANDSAT/LT04/C02/T2/LT04_111058_19890311,LANDSAT/LM04/C02/T2/LM04_111058_19890311,ROI_10399
L4,LANDSAT/LT04/C02/T2/LT04_168018_19880814,LANDSAT/LM04/C02/T2/LM04_168018_19880814,ROI_10512
L4,LANDSAT/LT04/C02/T2/LT04_169018_19880618,LANDSAT/LM04/C02/T2/LM04_169018_19880618,ROI_10512
L4,LANDSAT/LT04/C02/T2/LT04_177014_19880813,LANDSAT/LM04/C02/T2/LM04_177014_19880813,ROI_10527
L4,LANDSAT/LT04/C02/T2/LT04_179015_19880912,LANDSAT/LM04/C02/T2/LM04_179015_19880912,ROI_10532
